Time,Time(ms),North China.Guyuan/ Bus 4 J220/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Bus 5 J220/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Transformer 1 500kV Side/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Transformer 1 220kV Side/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Transformer 1 35kV Side/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Transformer 2 500kV Side/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Transformer 2 220kV Side/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Transformer 2 35kV Side/ Positive -Sequence Voltage Magnitude
2023/09/17_02:12:53.820,820,227.1,227.093,524.91,227.093,35.9391,524.437,226.979,35.922
2023/09/17_02:12:53.840,840,227.1,227.093,524.895,227.093,35.9391,524.437,226.979,35.9209
2023/09/17_02:12:53.860,860,227.113,227.1,524.925,227.1,35.9412,524.452,226.986,35.923
2023/09/17_02:12:53.880,880,227.127,227.113,524.956,227.113,35.9444,524.483,226.999,35.9252
2023/09/17_02:12:53.900,900,227.133,227.127,524.971,227.12,35.9444,524.498,227.013,35.9262
2023/09/17_02:12:53.920,920,227.127,227.113,524.956,227.113,35.9433,524.483,227.006,35.9252
2023/09/17_02:12:53.940,940,227.106,227.093,524.91,227.093,35.9401,524.437,226.979,35.922
2023/09/17_02:12:53.960,960,227.06,227.053,524.864,227.046,35.9326,524.376,226.939,35.9145
2023/09/17_02:12:53.980,980,227.046,227.039,524.864,227.039,35.9305,524.345,226.919,35.9123
2023/09/17_02:12:54.0,0,227.073,227.06,524.88,227.066,35.9358,524.376,226.952,35.9166
2023/09/17_02:12:54.20,20,227.093,227.086,524.895,227.086,35.9391,524.407,226.972,35.9198
2023/09/17_02:12:54.40,40,227.093,227.086,524.895,227.086,35.9391,524.407,226.972,35.9209
2023/09/17_02:12:54.60,60,227.08,227.066,524.849,227.073,35.9369,524.376,226.959,35.9177
2023/09/17_02:12:54.80,80,227.073,227.066,524.849,227.066,35.9358,524.376,226.952,35.9166
2023/09/17_02:12:54.100,100,227.08,227.066,524.864,227.066,35.9348,524.391,226.945,35.9166
2023/09/17_02:12:54.120,120,227.073,227.06,524.849,227.06,35.9337,524.376,226.945,35.9156
2023/09/17_02:12:54.140,140,227.066,227.06,524.819,227.053,35.9337,524.345,226.939,35.9145
2023/09/17_02:12:54.160,160,227.06,227.046,524.803,227.046,35.9326,524.33,226.925,35.9134
2023/09/17_02:12:54.180,180,227.046,227.033,524.788,227.033,35.9316,524.315,226.919,35.9113
2023/09/17_02:12:54.200,200,227.046,227.039,524.803,227.039,35.9305,524.33,226.919,35.9113
2023/09/17_02:12:54.220,220,227.066,227.053,524.849,227.053,35.9337,524.376,226.945,35.9134
2023/09/17_02:12:54.240,240,227.08,227.066,524.864,227.066,35.9358,524.376,226.959,35.9156
2023/09/17_02:12:54.260,260,227.08,227.073,524.849,227.066,35.9358,524.361,226.959,35.9166
2023/09/17_02:12:54.280,280,227.08,227.066,524.849,227.066,35.9348,524.345,226.952,35.9145
2023/09/17_02:12:54.300,300,227.066,227.053,524.834,227.053,35.9326,524.345,226.939,35.9123
2023/09/17_02:12:54.320,320,227.066,227.053,524.834,227.053,35.9337,524.361,226.945,35.9145
2023/09/17_02:12:54.340,340,227.073,227.06,524.849,227.06,35.9358,524.376,226.945,35.9156
2023/09/17_02:12:54.360,360,227.086,227.073,524.88,227.073,35.9369,524.407,226.959,35.9188
2023/09/17_02:12:54.380,380,227.086,227.08,524.895,227.08,35.938,524.422,226.966,35.9198
2023/09/17_02:12:54.400,400,226.966,226.959,524.788,226.959,35.9156,524.33,226.845,35.8953
2023/09/17_02:12:54.420,420,226.925,226.912,524.758,226.912,35.9091,524.269,226.811,35.8878
2023/09/17_02:12:54.440,440,227.039,227.026,524.864,227.026,35.9294,524.376,226.925,35.9091
2023/09/17_02:12:54.460,460,227.08,227.066,524.895,227.066,35.9348,524.407,226.952,35.9156
2023/09/17_02:12:54.480,480,227.08,227.066,524.88,227.066,35.9337,524.391,226.952,35.9156
2023/09/17_02:12:54.500,500,227.08,227.066,524.864,227.06,35.9348,524.391,226.952,35.9156
2023/09/17_02:12:54.520,520,227.073,227.06,524.864,227.06,35.9348,524.376,226.945,35.9156
2023/09/17_02:12:54.540,540,227.066,227.053,524.864,227.053,35.9326,524.376,226.939,35.9145
2023/09/17_02:12:54.560,560,227.06,227.053,524.849,227.053,35.9316,524.361,226.939,35.9134
2023/09/17_02:12:54.580,580,227.046,227.039,524.803,227.033,35.9294,524.33,226.925,35.9113
2023/09/17_02:12:54.600,600,227.033,227.019,524.773,227.019,35.9284,524.284,226.912,35.9091
2023/09/17_02:12:54.620,620,227.026,227.019,524.773,227.013,35.9284,524.269,226.905,35.9091
2023/09/17_02:12:54.640,640,227.039,227.026,524.773,227.019,35.9284,524.284,226.912,35.9102
2023/09/17_02:12:54.660,660,227.039,227.026,524.773,227.026,35.9294,524.3,226.912,35.9102
2023/09/17_02:12:54.680,680,227.026,227.013,524.758,227.013,35.9284,524.284,226.898,35.9102
2023/09/17_02:12:54.700,700,227.033,227.019,524.758,227.019,35.9284,524.3,226.905,35.9102
2023/09/17_02:12:54.720,720,227.039,227.039,524.788,227.033,35.9305,524.315,226.919,35.9123
2023/09/17_02:12:54.740,740,227.033,227.026,524.758,227.019,35.9294,524.3,226.912,35.9113
2023/09/17_02:12:54.760,760,227.026,227.013,524.742,227.006,35.9273,524.284,226.898,35.9102
2023/09/17_02:12:54.780,780,227.033,227.026,524.773,227.019,35.9294,524.3,226.905,35.9123
2023/09/17_02:12:54.800,800,227.033,227.019,524.788,227.026,35.9294,524.3,226.912,35.9123
2023/09/17_02:12:54.820,820,227.013,227.006,524.742,227.006,35.9262,524.269,226.898,35.9081
2023/09/17_02:12:54.840,840,226.979,226.979,524.681,226.972,35.9209,524.193,226.865,35.9027
2023/09/17_02:12:54.860,860,226.972,226.966,524.651,226.966,35.9198,524.178,226.851,35.9017
2023/09/17_02:12:54.880,880,226.972,226.959,524.635,226.966,35.9198,524.147,226.851,35.9017
2023/09/17_02:12:54.900,900,226.972,226.959,524.651,226.966,35.9198,524.147,226.851,35.9006
2023/09/17_02:12:54.920,920,226.979,226.959,524.666,226.966,35.9198,524.162,226.858,35.9006
2023/09/17_02:12:54.940,940,226.966,226.959,524.651,226.959,35.9188,524.162,226.851,35.9006
2023/09/17_02:12:54.960,960,226.959,226.952,524.635,226.945,35.9177,524.147,226.838,35.8995
2023/09/17_02:12:54.980,980,226.966,226.959,524.635,226.952,35.9188,524.162,226.838,35.8995
2023/09/17_02:12:55.0,0,226.979,226.966,524.651,226.966,35.9209,524.178,226.851,35.9017
2023/09/17_02:12:55.20,20,226.972,226.966,524.635,226.959,35.9198,524.162,226.851,35.9006
2023/09/17_02:12:55.40,40,226.959,226.945,524.605,226.945,35.9177,524.132,226.838,35.8985
2023/09/17_02:12:55.60,60,226.959,226.939,524.605,226.939,35.9177,524.147,226.831,35.8985
2023/09/17_02:12:55.80,80,226.966,226.952,524.635,226.945,35.9177,524.162,226.838,35.8985
2023/09/17_02:12:55.100,100,226.972,226.959,524.651,226.959,35.9188,524.178,226.845,35.8995
2023/09/17_02:12:55.120,120,226.959,226.952,524.62,226.952,35.9188,524.162,226.838,35.9006
2023/09/17_02:12:55.140,140,226.952,226.945,524.605,226.945,35.9177,524.147,226.831,35.8995
2023/09/17_02:12:55.160,160,226.952,226.945,524.605,226.939,35.9166,524.132,226.831,35.8985
2023/09/17_02:12:55.180,180,226.959,226.945,524.62,226.945,35.9177,524.147,226.831,35.8985
2023/09/17_02:12:55.200,200,226.966,226.952,524.635,226.952,35.9188,524.162,226.831,35.8985
2023/09/17_02:12:55.220,220,226.966,226.952,524.635,226.952,35.9188,524.147,226.838,35.8995
2023/09/17_02:12:55.240,240,226.959,226.945,524.62,226.945,35.9177,524.132,226.838,35.8985
2023/09/17_02:12:55.260,260,226.925,226.919,524.59,226.912,35.9123,524.101,226.804,35.8942
2023/09/17_02:12:55.280,280,226.898,226.892,524.574,226.892,35.9081,524.086,226.778,35.8878
2023/09/17_02:12:55.300,300,226.912,226.905,524.559,226.905,35.9102,524.086,226.791,35.8899
2023/09/17_02:12:55.320,320,226.939,226.925,524.574,226.925,35.9156,524.086,226.811,35.8963
2023/09/17_02:12:55.340,340,226.959,226.945,524.62,226.952,35.9177,524.132,226.831,35.8985
2023/09/17_02:12:55.360,360,226.979,226.966,524.651,226.966,35.9198,524.178,226.851,35.9017
2023/09/17_02:12:55.380,380,226.986,226.979,524.681,226.972,35.9209,524.193,226.858,35.9017
2023/09/17_02:12:55.400,400,226.992,226.986,524.696,226.979,35.9241,524.239,226.872,35.9049
2023/09/17_02:12:55.420,420,227.006,226.992,524.712,226.992,35.9262,524.254,226.878,35.907
2023/09/17_02:12:55.440,440,226.999,226.992,524.696,226.992,35.9252,524.239,226.878,35.9059
2023/09/17_02:12:55.460,460,226.999,226.992,524.727,226.992,35.9241,524.254,226.878,35.9059
2023/09/17_02:12:55.480,480,227.013,227.013,524.742,227.006,35.9273,524.284,226.892,35.9081
2023/09/17_02:12:55.500,500,227.019,227.006,524.742,227.006,35.9284,524.269,226.892,35.9081
2023/09/17_02:12:55.520,520,227.019,227.013,524.773,227.013,35.9273,524.284,226.898,35.9091
2023/09/17_02:12:55.540,540,227.033,227.026,524.803,227.026,35.9294,524.315,226.912,35.9113
2023/09/17_02:12:55.560,560,227.033,227.026,524.803,227.026,35.9305,524.315,226.912,35.9113
2023/09/17_02:12:55.580,580,227.046,227.033,524.803,227.033,35.9316,524.33,226.919,35.9123
2023/09/17_02:12:55.600,600,227.046,227.039,524.819,227.033,35.9316,524.33,226.925,35.9123
2023/09/17_02:12:55.620,620,227.046,227.033,524.803,227.033,35.9305,524.315,226.919,35.9113
2023/09/17_02:12:55.640,640,227.039,227.033,524.788,227.026,35.9305,524.3,226.919,35.9123
2023/09/17_02:12:55.660,660,227.019,227.013,524.758,227.013,35.9284,524.269,226.898,35.9102
2023/09/17_02:12:55.680,680,226.992,226.986,524.696,226.986,35.923,524.223,226.872,35.9059
2023/09/17_02:12:55.700,700,226.925,226.919,524.62,226.919,35.9145,524.147,226.811,35.8963
2023/09/17_02:12:55.720,720,226.845,226.838,524.574,226.831,35.8985,524.117,226.724,35.876
2023/09/17_02:12:55.740,740,226.898,226.885,524.62,226.892,35.9059,524.162,226.778,35.8846
2023/09/17_02:12:55.760,760,226.972,226.966,524.681,226.966,35.9209,524.208,226.851,35.9027
2023/09/17_02:12:55.780,780,226.979,226.972,524.681,226.972,35.922,524.208,226.858,35.9038
2023/09/17_02:12:55.800,800,226.986,226.979,524.696,226.979,35.923,524.239,226.865,35.9049
2023/09/17_02:12:55.820,820,227.006,226.999,524.727,226.992,35.9241,524.254,226.878,35.9059
2023/09/17_02:12:55.840,840,227.013,227.006,524.712,227.006,35.9262,524.254,226.892,35.907
2023/09/17_02:12:55.860,860,226.992,226.986,524.681,226.986,35.9241,524.208,226.878,35.9059
2023/09/17_02:12:55.880,880,226.979,226.972,524.651,226.966,35.9209,524.162,226.858,35.9027
2023/09/17_02:12:55.900,900,226.972,226.966,524.651,226.966,35.9209,524.162,226.851,35.9017
2023/09/17_02:12:55.920,920,226.979,226.972,524.651,226.972,35.9209,524.178,226.858,35.9027
2023/09/17_02:12:55.940,940,226.986,226.972,524.651,226.972,35.922,524.162,226.858,35.9027
2023/09/17_02:12:55.960,960,226.979,226.966,524.651,226.972,35.922,524.162,226.858,35.9027
2023/09/17_02:12:55.980,980,226.999,226.979,524.681,226.986,35.923,524.193,226.872,35.9049
2023/09/17_02:12:56.0,0,227.006,226.992,524.712,226.992,35.9252,524.223,226.885,35.907
2023/09/17_02:12:56.20,20,227.006,226.992,524.712,226.992,35.9241,524.239,226.878,35.9059
2023/09/17_02:12:56.40,40,226.992,226.986,524.696,226.986,35.9241,524.223,226.872,35.9049
2023/09/17_02:12:56.60,60,226.986,226.979,524.681,226.972,35.923,524.208,226.865,35.9038
2023/09/17_02:12:56.80,80,226.986,226.986,524.696,226.979,35.923,524.223,226.872,35.9049
2023/09/17_02:12:56.100,100,226.992,226.986,524.696,226.986,35.923,524.239,226.878,35.9049
2023/09/17_02:12:56.120,120,226.999,226.992,524.696,226.986,35.9241,524.223,226.878,35.9049
2023/09/17_02:12:56.140,140,227.006,227.006,524.712,226.999,35.9262,524.239,226.878,35.9059
2023/09/17_02:12:56.160,160,226.999,226.992,524.696,226.992,35.9252,524.239,226.878,35.9059
2023/09/17_02:12:56.180,180,226.992,226.986,524.666,226.986,35.923,524.208,226.872,35.9049
2023/09/17_02:12:56.200,200,226.999,226.992,524.681,226.992,35.9241,524.208,226.878,35.9059
2023/09/17_02:12:56.220,220,227.013,227.013,524.712,227.006,35.9273,524.239,226.892,35.9091
2023/09/17_02:12:56.240,240,227.026,227.019,524.758,227.013,35.9294,524.269,226.898,35.9102
2023/09/17_02:12:56.260,260,227.026,227.019,524.758,227.019,35.9294,524.269,226.905,35.9102
2023/09/17_02:12:56.280,280,227.019,227.013,524.742,227.013,35.9284,524.254,226.905,35.9091
2023/09/17_02:12:56.300,300,227.013,227.013,524.742,227.013,35.9273,524.239,226.898,35.9091
2023/09/17_02:12:56.320,320,227.026,227.019,524.758,227.013,35.9294,524.254,226.905,35.9091
2023/09/17_02:12:56.340,340,227.026,227.019,524.758,227.019,35.9294,524.269,226.905,35.9091
2023/09/17_02:12:56.360,360,227.033,227.019,524.758,227.019,35.9294,524.269,226.905,35.9102
2023/09/17_02:12:56.380,380,227.026,227.019,524.742,227.013,35.9284,524.269,226.905,35.9102
2023/09/17_02:12:56.400,400,227.026,227.013,524.742,227.013,35.9284,524.269,226.898,35.9091
2023/09/17_02:12:56.420,420,227.039,227.019,524.758,227.026,35.9294,524.3,226.912,35.9113
2023/09/17_02:12:56.440,440,227.06,227.046,524.788,227.039,35.9326,524.33,226.925,35.9145
2023/09/17_02:12:56.460,460,227.06,227.053,524.803,227.046,35.9337,524.361,226.932,35.9156
2023/09/17_02:12:56.480,480,227.053,227.046,524.819,227.039,35.9326,524.345,226.932,35.9145
2023/09/17_02:12:56.500,500,227.06,227.039,524.834,227.046,35.9337,524.345,226.932,35.9156
2023/09/17_02:12:56.520,520,227.06,227.046,524.849,227.053,35.9348,524.376,226.939,35.9156
2023/09/17_02:12:56.540,540,227.046,227.026,524.803,227.033,35.9316,524.33,226.919,35.9113
2023/09/17_02:12:56.560,560,227.013,226.999,524.727,226.999,35.9262,524.254,226.892,35.9059
2023/09/17_02:12:56.580,580,226.979,226.972,524.696,226.972,35.9209,524.223,226.858,35.9006
2023/09/17_02:12:56.600,600,226.986,226.979,524.712,226.979,35.922,524.223,226.865,35.9027
2023/09/17_02:12:56.620,620,227.013,227.006,524.712,226.999,35.9273,524.223,226.885,35.9081
2023/09/17_02:12:56.640,640,226.992,226.992,524.681,226.992,35.9252,524.193,226.878,35.9059
2023/09/17_02:12:56.660,660,226.979,226.972,524.651,226.972,35.9209,524.162,226.858,35.9027
2023/09/17_02:12:56.680,680,226.972,226.966,524.635,226.959,35.9198,524.147,226.851,35.9006
2023/09/17_02:12:56.700,700,226.979,226.972,524.635,226.966,35.9209,524.147,226.851,35.9017
2023/09/17_02:12:56.720,720,226.992,226.986,524.651,226.979,35.923,524.178,226.865,35.9038
2023/09/17_02:12:56.740,740,226.999,226.992,524.666,226.992,35.9241,524.193,226.878,35.9049
2023/09/17_02:12:56.760,760,227.013,226.999,524.681,226.999,35.9241,524.208,226.885,35.9059
2023/09/17_02:12:56.780,780,227.006,226.992,524.666,226.992,35.923,524.193,226.878,35.9038
2023/09/17_02:12:56.800,800,227.006,226.999,524.666,226.999,35.9241,524.208,226.885,35.9059
2023/09/17_02:12:56.820,820,227.013,227.013,524.681,227.006,35.9262,524.223,226.898,35.9081
2023/09/17_02:12:56.840,840,227.013,227.006,524.666,227.006,35.9262,524.208,226.898,35.907
2023/09/17_02:12:56.860,860,227.013,227.006,524.651,227.006,35.9262,524.178,226.892,35.9081
2023/09/17_02:12:56.880,880,227.019,227.006,524.651,227.006,35.9273,524.178,226.892,35.9102
2023/09/17_02:12:56.900,900,227.026,227.019,524.681,227.019,35.9294,524.193,226.905,35.9113
2023/09/17_02:12:56.920,920,227.039,227.033,524.712,227.033,35.9316,524.208,226.919,35.9123
2023/09/17_02:12:56.940,940,227.046,227.039,524.712,227.033,35.9316,524.208,226.925,35.9134
2023/09/17_02:12:56.960,960,227.046,227.039,524.696,227.039,35.9316,524.208,226.919,35.9123
2023/09/17_02:12:56.980,980,227.066,227.06,524.742,227.06,35.9337,524.254,226.945,35.9156
2023/09/17_02:12:57.0,0,227.086,227.073,524.773,227.073,35.9369,524.3,226.966,35.9198
2023/09/17_02:12:57.20,20,226.966,226.959,524.681,226.959,35.9166,524.208,226.845,35.8974
2023/09/17_02:12:57.40,40,226.952,226.939,524.651,226.939,35.9123,524.178,226.825,35.8921
2023/09/17_02:12:57.60,60,227.06,227.046,524.758,227.053,35.9326,524.269,226.932,35.9134
2023/09/17_02:12:57.80,80,227.093,227.086,524.834,227.086,35.9369,524.345,226.966,35.9188
2023/09/17_02:12:57.100,100,227.113,227.106,524.849,227.1,35.9401,524.376,226.986,35.922
2023/09/17_02:12:57.120,120,227.12,227.106,524.849,227.113,35.9423,524.391,226.992,35.923
2023/09/17_02:12:57.140,140,227.127,227.12,524.849,227.12,35.9444,524.391,226.999,35.9252
2023/09/17_02:12:57.160,160,227.12,227.113,524.849,227.113,35.9433,524.391,226.999,35.9241
2023/09/17_02:12:57.180,180,227.12,227.113,524.849,227.113,35.9423,524.391,226.999,35.9241
2023/09/17_02:12:57.200,200,227.133,227.12,524.864,227.12,35.9444,524.407,227.006,35.9252
2023/09/17_02:12:57.220,220,227.14,227.127,524.88,227.127,35.9465,524.407,227.019,35.9273
2023/09/17_02:12:57.240,240,227.154,227.14,524.91,227.14,35.9497,524.422,227.026,35.9294
2023/09/17_02:12:57.260,260,227.154,227.14,524.925,227.14,35.9487,524.437,227.026,35.9294
2023/09/17_02:12:57.280,280,227.154,227.154,524.941,227.147,35.9497,524.452,227.033,35.9305
2023/09/17_02:12:57.300,300,227.154,227.147,524.925,227.14,35.9497,524.437,227.026,35.9305
2023/09/17_02:12:57.320,320,227.14,227.133,524.88,227.127,35.9476,524.391,227.006,35.9284
2023/09/17_02:12:57.340,340,227.14,227.127,524.88,227.127,35.9465,524.391,227.006,35.9284
2023/09/17_02:12:57.360,360,227.127,227.113,524.849,227.12,35.9444,524.376,226.999,35.9262
2023/09/17_02:12:57.380,380,227.113,227.106,524.834,227.106,35.9433,524.361,226.986,35.9241
2023/09/17_02:12:57.400,400,227.127,227.113,524.864,227.113,35.9455,524.376,227.006,35.9262
2023/09/17_02:12:57.420,420,227.147,227.133,524.895,227.133,35.9476,524.407,227.019,35.9294
2023/09/17_02:12:57.440,440,227.154,227.14,524.91,227.147,35.9497,524.437,227.033,35.9316
2023/09/17_02:12:57.460,460,227.167,227.16,524.925,227.16,35.9519,524.452,227.046,35.9337
2023/09/17_02:12:57.480,480,227.174,227.167,524.956,227.167,35.954,524.483,227.053,35.9348
2023/09/17_02:12:57.500,500,227.18,227.174,524.956,227.174,35.9551,524.498,227.06,35.9358
2023/09/17_02:12:57.520,520,227.18,227.167,524.941,227.167,35.954,524.483,227.053,35.9348
2023/09/17_02:12:57.540,540,227.154,227.147,524.925,227.147,35.9497,524.452,227.033,35.9305
2023/09/17_02:12:57.560,560,227.147,227.14,524.925,227.14,35.9476,524.452,227.026,35.9294
2023/09/17_02:12:57.580,580,227.16,227.147,524.941,227.147,35.9497,524.468,227.033,35.9305
2023/09/17_02:12:57.600,600,227.167,227.167,524.971,227.16,35.9529,524.483,227.046,35.9337
2023/09/17_02:12:57.620,620,227.174,227.167,524.986,227.167,35.954,524.498,227.053,35.9348
2023/09/17_02:12:57.640,640,227.167,227.16,524.971,227.16,35.9519,524.468,227.053,35.9337
2023/09/17_02:12:57.660,660,227.167,227.154,524.971,227.16,35.9519,524.468,227.046,35.9337
2023/09/17_02:12:57.680,680,227.174,227.167,524.971,227.167,35.9529,524.498,227.053,35.9348
2023/09/17_02:12:57.700,700,227.18,227.174,524.986,227.174,35.954,524.513,227.06,35.9369
2023/09/17_02:12:57.720,720,227.187,227.18,524.986,227.18,35.954,524.513,227.066,35.9369
2023/09/17_02:12:57.740,740,227.187,227.18,524.986,227.18,35.954,524.498,227.06,35.9358
2023/09/17_02:12:57.760,760,227.174,227.167,524.971,227.174,35.954,524.498,227.053,35.9358
2023/09/17_02:12:57.780,780,227.16,227.154,524.925,227.154,35.9508,524.468,227.039,35.9326
2023/09/17_02:12:57.800,800,227.154,227.14,524.91,227.147,35.9487,524.452,227.033,35.9316
2023/09/17_02:12:57.820,820,227.167,227.154,524.925,227.154,35.9508,524.468,227.039,35.9326
2023/09/17_02:12:57.840,840,227.167,227.147,524.91,227.154,35.9497,524.452,227.033,35.9316
2023/09/17_02:12:57.860,860,227.154,227.14,524.895,227.14,35.9487,524.437,227.026,35.9305
2023/09/17_02:12:57.880,880,227.073,227.066,524.834,227.066,35.9369,524.376,226.952,35.9198
2023/09/17_02:12:57.900,900,227.006,226.999,524.803,226.999,35.923,524.33,226.885,35.9059
2023/09/17_02:12:57.920,920,227.08,227.066,524.88,227.066,35.9337,524.391,226.952,35.9145
2023/09/17_02:12:57.940,940,227.147,227.133,524.925,227.133,35.9465,524.437,227.026,35.9294
2023/09/17_02:12:57.960,960,227.16,227.154,524.941,227.147,35.9487,524.452,227.039,35.9305
2023/09/17_02:12:57.980,980,227.167,227.16,524.941,227.154,35.9497,524.452,227.039,35.9305
2023/09/17_02:12:58.0,0,227.16,227.147,524.941,227.147,35.9487,524.452,227.033,35.9284
2023/09/17_02:12:58.20,20,227.154,227.14,524.925,227.14,35.9476,524.437,227.026,35.9284
2023/09/17_02:12:58.40,40,227.154,227.14,524.925,227.14,35.9476,524.437,227.026,35.9294
2023/09/17_02:12:58.60,60,227.174,227.16,524.971,227.167,35.9519,524.483,227.046,35.9337
2023/09/17_02:12:58.80,80,227.194,227.18,525.002,227.18,35.9551,524.513,227.073,35.9369
2023/09/17_02:12:58.100,100,227.207,227.187,525.002,227.194,35.9572,524.544,227.08,35.938
2023/09/17_02:12:58.120,120,227.194,227.18,524.971,227.18,35.954,524.513,227.066,35.9358
2023/09/17_02:12:58.140,140,227.174,227.167,524.941,227.16,35.9508,524.468,227.046,35.9316
2023/09/17_02:12:58.160,160,227.174,227.167,524.941,227.16,35.9508,524.483,227.046,35.9316
2023/09/17_02:12:58.180,180,227.167,227.16,524.941,227.16,35.9497,524.468,227.046,35.9316
2023/09/17_02:12:58.200,200,227.174,227.16,524.941,227.16,35.9497,524.468,227.046,35.9316
2023/09/17_02:12:58.220,220,227.174,227.16,524.925,227.167,35.9508,524.468,227.053,35.9326
2023/09/17_02:12:58.240,240,227.154,227.14,524.88,227.147,35.9476,524.407,227.033,35.9284
2023/09/17_02:12:58.260,260,227.12,227.106,524.819,227.113,35.9423,524.345,226.999,35.923
2023/09/17_02:12:58.280,280,227.12,227.106,524.834,227.106,35.9423,524.345,226.992,35.9241
